player_id,last_name,first_name,team_name,start_year,end_year,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs
596117,Stubbs, Garrett,HOU,2019,2020,5,0.224494562,0.345376249,1,0.2,0.13092475,0.06907525,28.14,51.88355269,1.90825,0.70025,83.313475,0.366035837,0.208274939,0.358201243,0,-0.58713577,0
644433,Tromp, Chadwick,SF,2020,2020,3,-0.138115914,-0.212486021,0,0,0.070828674,-0.070828674,28.03333333,50.01699105,1.927,0.691,77.56068,0.000475327,-0.044181599,-0.134641781,0,-0.034137968,0
662139,Varsho, Daulton,AZ,2020,2020,3,-0.769728306,-1.184197394,0,0,0.394732465,-0.394732465,28.03333333,58.93157871,2.1755,0.9275,76.3761,-0.082046887,-0.658244141,-0.430964593,0.195530247,-0.208472021,0
516472,Arcia, Francisco,LAA,2018,2018,11,-0.681544196,-1.048529533,3,0.272727273,0.368048139,-0.095320867,28.33636364,57.23454993,2.0415,0.758666667,77.7705,-0.569141865,-0.05735215,1.594046483,-0.0570096,-1.959072401,0
571466,Barnhart, Tucker,CIN,2018,2020,99,-2.674246872,-4.114225957,25,0.252525253,0.29408309,-0.041557838,28.04242424,55.88858425,2.025506667,0.704186667,76.342106,-5.938495919,6.224081556,1.070938336,-0.619737855,-4.607370654,-0.24364142
621532,Bemboom, Anthony,LAA,2019,2020,18,3.891308081,5.986627818,11,0.611111111,0.278520677,0.332590434,28.03888889,56.28756736,1.943466667,0.6946,79.78684733,0.94006596,1.628415652,0.369245705,0.317144473,2.731756028,0
605170,Caratini, Victor,CHC,2018,2020,42,-2.301883565,-3.541359331,8,0.19047619,0.27479427,-0.084318079,28.04047619,55.34516893,2.08321875,0.792322581,77.74488594,-1.100659393,-2.995127234,-0.182483545,1.149572999,-0.412662158,0
518735,Grandal, Yasmani,CWS,2018,2020,113,0.846638372,1.302520572,38,0.336283186,0.324756455,0.011526731,28.01681416,56.22574634,2.0526875,0.73764557,76.87508169,-4.507898074,0.075502041,1.099789759,0.36137961,5.064192824,-0.790445587
606988,Greiner, Grayson,DET,2018,2020,43,-2.017949581,-3.104537817,8,0.186046512,0.258245066,-0.072198554,28.28837209,55.86725845,1.968939394,0.763612903,83.01185035,2.874179638,-1.516195284,-0.806698039,-0.564147203,-2.636087423,-0.455589506
543309,Higashioka, Kyle,NYY,2018,2020,22,-0.62615405,-0.963313923,5,0.227272727,0.271059724,-0.043786997,28.17727273,54.82295816,1.946846154,0.708461538,79.63447154,0.285035779,-0.092904551,-2.434508599,1.529930885,-0.250867437,0
571851,Kieboom, Spencer,WSH,2018,2018,16,1.170569117,1.800875565,7,0.4375,0.324945277,0.112554723,28.40625,56.71686543,2.0236,0.6634,78.29506667,-0.329472358,2.438715414,1.241634381,-0.696243354,-0.853758518,0
518960,Lucroy, Jonathan,CHC,2018,2020,113,0.124830643,0.192047142,35,0.309734513,0.308034981,0.001699532,28.07256637,55.8058394,2.012661538,0.6875,78.0760625,-2.273213299,7.1832474,-3.229278997,0.177868751,-1.650267195,-0.016309517
665561,Marchán, Rafael,PHI,2020,2020,1,-0.04309563,-0.06630097,0,0,0.06630097,-0.06630097,27.7,49.36208325,1.853,0.69,84.30553,0.061774599,0.037568635,-0.020838287,0,-0.144805917,0
640459,Navarreto, Brian,MIA,2020,2020,1,0.414520054,0.63772316,1,1,0.36227684,0.63772316,27.1,56.14694188,1.803,0.659,84.7717,0.220026214,0.201130568,0.216566379,0,0,0
506747,Peña, Francisco,STL,2018,2018,9,-2.643490146,-4.066907917,0,0,0.451878657,-0.451878657,27.87777778,58.77741483,2.168,0.846875,77.35728571,-0.3946962,-1.164943753,-1.403853244,0,-0.639767272,-0.463647447
607732,Stallings, Jacob,PIT,2018,2020,34,2.099585286,3.23013121,14,0.411764706,0.316760847,0.095003859,28.17058824,56.9582314,2.001692308,0.831423077,80.1806304,1.567988637,-0.900452801,-0.518219007,0.854578639,2.226235741,0
650619,Viloria, Meibrys,KC,2018,2020,24,0.872425964,1.342193791,7,0.291666667,0.235741925,0.055924741,27.94166667,53.72660019,1.977058824,0.757588235,81.40649706,1.351039894,0.024403988,0.913404288,-0.133901262,-0.812753116,0
518595,d'Arnaud, Travis,ATL,2018,2020,53,-0.550060722,-0.846247265,11,0.20754717,0.223514099,-0.01596693,28.28679245,54.651479,1.9769,0.736172414,79.65494039,0.773459213,-0.73606113,-0.683809413,-0.015392384,0.689811267,-0.874254817
642336,Mejía, Francisco,SD,2018,2020,26,-0.370417794,-0.569873529,4,0.153846154,0.175764367,-0.021918213,28.36538462,53.80110547,1.9976,0.828466667,85.09771333,1.675687586,-1.902919803,-0.390188923,1.533045962,-2.151098208,0.665599857
571974,Murphy, John Ryan,PIT,2018,2020,34,-1.257594751,-1.934761155,8,0.235294118,0.292198857,-0.05690474,28.24705882,57.46822527,1.991454545,0.742954545,79.93187143,0.861592871,-2.097734702,-1.932922972,0.88250999,-0.156249827,0.508043485
641924,Nottingham, Jacob,MIL,2018,2020,6,1.150633327,1.770205119,3,0.5,0.204965814,0.295034186,27.96666667,54.85265472,1.89925,0.75875,83.0658,0.803433467,-0.119302139,0.308338685,0,0.777735106,0
663886,Stephenson, Tyler,CIN,2020,2020,2,0.360377849,0.55442746,1,0.5,0.22278627,0.27721373,29.4,57.78042997,1.9815,0.7805,82.2304,0.299381849,-0.036310496,-0.109230974,-0.064466144,0.465053225,0
455139,Chirinos, Robinson,NYM,2018,2020,81,-4.800975971,-7.386116878,15,0.185185185,0.276371813,-0.091186628,27.83333333,55.14916595,2.028096154,0.743,78.87590596,-0.053963446,-3.244709346,2.864609619,-0.316863182,-6.635190524,0
661388,Contreras, William,ATL,2020,2020,2,-0.209904411,-0.322929863,0,0,0.161464931,-0.161464931,28.05,56.17663946,1.972,0.722,79.17922,0.032794061,-0.068877501,-0.182667064,0,-0.104179359,0
575929,Contreras, Willson,CHC,2018,2020,101,0.441708305,0.679551239,24,0.237623762,0.230895532,0.00672823,28.11386139,54.68352304,1.948409091,0.758285714,82.34275871,4.928790339,-0.063438703,-1.432656033,2.208398838,-3.022352221,-1.939190981
554054,González, Alfredo,CWS,2018,2018,3,0.146934735,0.226053438,1,0.333333333,0.257982187,0.075351146,28.36666667,55.64128851,1.860333333,0.791,87.8165,0.333706879,-0.315179909,-0.309780615,0,-0.176433115,0.693740198
455117,Maldonado, Martín,HOU,2018,2020,73,2.10073009,3.231892447,25,0.342465753,0.298193254,0.044272499,28.07808219,56.34618457,1.952127273,0.784574074,84.67130296,8.564131926,-2.682758689,0.683985697,-0.009013495,-3.3057757,-0.018677293
553902,Astudillo, Willians,MIN,2018,2020,15,-0.386715669,-0.594947184,4,0.266666667,0.306329812,-0.039663146,28.41333333,56.74728828,1.99175,0.70825,77.66933333,-0.560358774,1.129097247,-0.167546565,1.502498503,-2.498637594,0
456078,Castillo, Welington,CWS,2018,2019,49,0.036898693,0.056767219,14,0.285714286,0.284555771,0.001158515,28.09183674,55.25416936,1.958666667,0.623724138,77.27876667,-1.408803951,3.97592757,-1.413930459,0.150537629,-1.24696357,0
465041,Cervelli, Francisco,MIA,2018,2020,59,2.771890396,4.264446763,24,0.406779661,0.334500902,0.072278759,28.29152542,57.0474686,2.013153846,0.713307692,77.7072725,-1.525539655,2.103738592,-0.643755109,2.511771093,1.537415801,0.280816042
643396,Kiner-Falefa, Isiah,TEX,2018,2020,31,0.082989586,0.127676286,9,0.290322581,0.286203991,0.00411859,28.03870968,55.68090173,2.03552381,0.669619048,74.37645,-2.778182085,3.016488262,-1.882356121,0.25338917,1.329981263,0.188355797
543877,Vázquez, Christian,BOS,2018,2020,81,1.707571186,2.627032594,27,0.333333333,0.300900832,0.032432501,28.07530864,55.8785345,1.995648148,0.684584906,77.46454346,-1.711752281,5.427351678,0.044507132,-0.331332465,-0.487830703,-0.313910767
